County,7-Day Average Cases,7-Day Average Deaths,Total Cases,Total Deaths,State URL
Henderson County,0.0,0.0,17828.0,448.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Hidalgo County,0.0,0.0,269664.0,3702.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Hill County,0.0,0.0,9464.0,207.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Hockley County,0.0,0.0,8824.0,169.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Hood County,0.0,0.0,14938.0,302.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Hopkins County,0.0,0.0,8699.0,193.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Houston County,0.0,0.0,4913.0,121.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Howard County,0.0,0.0,8371.0,196.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Hudspeth County,0.0,0.0,1377.0,18.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Hunt County,0.0,0.0,20317.0,379.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Hutchinson County,0.0,0.0,6805.0,149.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Irion County,0.0,0.0,630.0,3.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Jack County,0.0,0.0,1697.0,32.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Jackson County,0.0,0.0,3908.0,64.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Jasper County,0.0,0.0,9398.0,202.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Jeff Davis County,0.0,0.0,279.0,10.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Jefferson County,0.0,0.0,65336.0,882.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Jim Hogg County,0.0,0.0,3807.0,23.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Jim Wells County,0.0,0.0,14608.0,226.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Johnson County,0.0,0.0,52981.0,792.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Jones County,0.0,0.0,6201.0,97.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Karnes County,0.0,0.0,6544.0,75.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Kaufman County,0.0,0.0,42484.0,563.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Kendall County,0.0,0.0,10003.0,135.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Kenedy County,0.0,0.0,105.0,2.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Kent County,0.0,0.0,228.0,4.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Kerr County,0.0,0.0,10802.0,206.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Kimble County,0.0,0.0,995.0,16.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
King County,0.0,0.0,60.0,0.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Kinney County,0.0,0.0,774.0,14.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Kleberg County,0.0,0.0,9654.0,155.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Knox County,0.0,0.0,628.0,25.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
La Salle County,0.0,0.0,2535.0,50.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Lamar County,0.0,0.0,11465.0,282.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Lamb County,0.0,0.0,4749.0,128.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Lampasas County,0.0,0.0,5947.0,97.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Lavaca County,0.0,0.0,5086.0,124.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Lee County,0.0,0.0,5186.0,65.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Leon County,0.0,0.0,3945.0,95.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Liberty County,0.0,0.0,23341.0,420.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Limestone County,0.0,0.0,5800.0,137.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Lipscomb County,0.0,0.0,775.0,17.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Live Oak County,0.0,0.0,2393.0,43.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Llano County,0.0,0.0,4945.0,102.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Loving County,0.0,0.0,410.0,1.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Lubbock County,0.0,0.0,114628.0,1402.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Lynn County,0.0,0.0,1707.0,41.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Madison County,0.0,0.0,3948.0,59.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Marion County,0.0,0.0,2067.0,62.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Martin County,0.0,0.0,1411.0,26.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Mason County,0.0,0.0,1123.0,13.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Matagorda County,0.0,0.0,10613.0,185.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Maverick County,0.0,0.0,25445.0,481.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
McCulloch County,0.0,0.0,2034.0,52.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
McLennan County,0.0,0.0,73969.0,976.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
McMullen County,0.0,0.0,200.0,10.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Medina County,0.0,0.0,12547.0,213.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Menard County,0.0,0.0,666.0,13.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Midland County,0.0,0.0,48762.0,520.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Milam County,0.0,0.0,6221.0,109.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Mills County,0.0,0.0,1518.0,40.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Mitchell County,0.0,0.0,2156.0,52.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Montague County,0.0,0.0,5330.0,136.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Montgomery County,0.0,0.0,173020.0,1394.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Moore County,0.0,0.0,5993.0,116.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Morris County,0.0,0.0,3007.0,76.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
