County,7-Day Average Cases,7-Day Average Deaths,Total Cases,Total Deaths,State URL
McLean County,0.0,0.0,3337.0,62.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Meade County,0.0,0.0,7464.0,69.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Menifee County,0.0,0.0,2364.0,36.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Mercer County,0.0,0.0,9449.0,118.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Metcalfe County,0.0,0.0,3720.0,77.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Monroe County,0.0,0.0,4501.0,90.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Montgomery County,0.0,0.0,11351.0,128.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Morgan County,0.0,0.0,6720.0,36.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Muhlenberg County,0.0,0.0,13284.0,135.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Nelson County,0.0,0.0,19224.0,171.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Nicholas County,0.0,0.0,2717.0,35.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Ohio County,0.0,0.0,8956.0,123.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Oldham County,0.0,0.0,23641.0,164.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Owen County,0.0,0.0,3126.0,40.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Owsley County,0.0,0.0,2094.0,34.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Pendleton County,0.0,0.0,4367.0,43.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Perry County,0.0,0.0,15989.0,210.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Pike County,0.0,0.0,25157.0,366.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Powell County,0.0,0.0,6473.0,51.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Pulaski County,0.0,0.0,22113.0,328.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Robertson County,0.0,0.0,878.0,22.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Rockcastle County,0.0,0.0,6652.0,69.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Rowan County,0.0,0.0,9776.0,79.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Russell County,0.0,0.0,8367.0,100.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Scott County,0.0,0.0,22857.0,124.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Shelby County,0.0,0.0,16888.0,186.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Simpson County,0.0,0.0,7513.0,104.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Spencer County,0.0,0.0,7070.0,67.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Taylor County,0.0,0.0,11828.0,145.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Todd County,0.0,0.0,3556.0,48.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Trigg County,0.0,0.0,5094.0,50.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Trimble County,0.0,0.0,2751.0,48.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Union County,0.0,0.0,5450.0,63.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Warren County,0.0,0.0,55172.0,427.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Washington County,0.0,0.0,5085.0,71.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Wayne County,0.0,0.0,8319.0,106.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Webster County,0.0,0.0,4899.0,52.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Whitley County,0.0,0.0,17160.0,234.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Wolfe County,0.0,0.0,3563.0,30.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
Woodford County,0.0,0.0,9505.0,60.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/kentucky/
