County,7-Day Average Cases,7-Day Average Deaths,Total Cases,Total Deaths,State URL
Nelson County,0.1,0.0,3291.0,40.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
New Kent County,1.0,0.0,6044.0,45.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Newport News city,8.0,0.0,50541.0,460.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Norfolk city,4.0,0.0,54596.0,549.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Northampton County,0.7,0.0,2973.0,79.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Northumberland County,0.0,0.0,2737.0,47.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Norton city,0.1,0.0,1630.0,22.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Nottoway County,0.1,0.0,5753.0,104.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Orange County,0.4,0.0,9315.0,110.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Page County,0.3,0.0,7112.0,134.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Patrick County,1.0,0.0,5131.0,122.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Petersburg city,1.0,0.0,10340.0,151.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Pittsylvania County,2.0,0.0,19475.0,249.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Poquoson city,0.6,0.0,3014.0,31.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Portsmouth city,2.0,0.0,26957.0,370.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Powhatan County,0.1,0.0,6497.0,67.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Prince Edward County,0.3,0.1,6864.0,90.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Prince George County,0.6,0.0,11730.0,90.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Prince William County,13.0,0.0,129794.0,840.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Pulaski County,1.0,0.0,11145.0,171.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Radford city,0.3,0.0,5266.0,50.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Rappahannock County,0.0,0.0,1388.0,14.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Richmond County,0.0,0.0,2935.0,30.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Richmond city,7.0,0.0,60036.0,545.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Roanoke County,2.0,0.0,28695.0,320.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Roanoke city,2.0,0.0,28668.0,442.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Rockbridge County,0.3,0.0,5274.0,93.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Rockingham County,2.0,0.0,19401.0,273.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Russell County,1.0,0.0,9714.0,139.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Salem city,0.3,0.0,7388.0,113.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Scott County,1.0,0.0,7898.0,146.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Shenandoah County,0.0,0.0,14209.0,265.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Smyth County,0.9,0.1,12335.0,208.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Southampton County,0.1,0.0,4566.0,109.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Spotsylvania County,3.0,0.0,35826.0,342.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Stafford County,3.0,0.0,42839.0,202.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Staunton city,0.0,0.0,8040.0,138.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Suffolk city,2.0,0.0,24760.0,346.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Surry County,0.6,0.0,1447.0,23.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Sussex County,0.1,0.0,3025.0,49.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Tazewell County,2.0,0.0,14244.0,225.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Virginia Beach city,11.0,0.0,117188.0,957.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Warren County,0.7,0.0,11615.0,185.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Washington County,1.0,0.0,18518.0,269.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Waynesboro city,0.6,0.0,7746.0,90.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Westmoreland County,1.0,0.0,4431.0,60.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Williamsburg city,0.7,0.0,2372.0,25.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Winchester city,0.1,0.0,8257.0,101.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Wise County,3.0,0.0,14251.0,238.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
Wythe County,0.4,0.0,9859.0,173.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
York County,3.0,0.0,14392.0,136.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/virginia/
